,Order ID,Order Date,Segment,State,City,Product Name,Category,Sub-Category,Sales
199,US-2018-124303,06/07/2018,Corporate,Pennsylvania,Philadelphia,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",Office Supplies,Paper,16.056
200,CA-2018-105074,24/06/2018,Consumer,Ohio,Akron,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Office Supplies,Paper,21.744
201,CA-2015-133690,03/08/2015,Consumer,Colorado,Denver,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Furniture,Tables,218.75
202,CA-2015-133690,03/08/2015,Consumer,Colorado,Denver,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",Office Supplies,Appliances,2.6
203,US-2018-116701,17/12/2018,Consumer,Texas,Dallas,Eureka Sanitaire  Commercial Upright,Office Supplies,Appliances,66.284
204,CA-2018-126382,03/06/2018,Corporate,Tennessee,Franklin,"Eldon 200 Class Desk Accessories, Burgundy",Furniture,Furnishings,35.168
205,CA-2018-108329,09/12/2018,Consumer,California,Whittier,Nortel Business Series Terminal T7208 Digital phone,Technology,Phones,444.768
206,CA-2018-135860,01/12/2018,Consumer,Michigan,Saginaw,"Tennsco Lockers, Gray",Office Supplies,Storage,83.92
207,CA-2018-135860,01/12/2018,Consumer,Michigan,Saginaw,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,Technology,Phones,131.98
208,CA-2018-135860,01/12/2018,Consumer,Michigan,Saginaw,"Avery Durable Slant Ring Binders, No Labels",Office Supplies,Binders,15.92
209,CA-2018-135860,01/12/2018,Consumer,Michigan,Saginaw,"Advantus Push Pins, Aluminum Head",Office Supplies,Fasteners,52.29
210,CA-2018-135860,01/12/2018,Consumer,Michigan,Saginaw,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",Office Supplies,Storage,91.99
211,CA-2016-101007,09/02/2016,Corporate,Texas,Dallas,Memorex Micro Travel Drive 8 GB,Technology,Accessories,20.8
212,CA-2016-146262,02/01/2016,Corporate,Ohio,Medina,Avery 505,Office Supplies,Labels,23.68
213,CA-2016-146262,02/01/2016,Corporate,Ohio,Medina,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,Furniture,Bookcases,452.45
214,CA-2016-146262,02/01/2016,Corporate,Ohio,Medina,Speck Products Candyshell Flip Case,Technology,Phones,62.982
215,CA-2016-146262,02/01/2016,Corporate,Ohio,Medina,Cisco 9971 IP Video Phone Charcoal,Technology,Machines,1188.0
216,CA-2016-146262,02/01/2016,Corporate,Ohio,Medina,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Technology,Accessories,89.584
217,CA-2017-130162,28/10/2017,Consumer,California,Los Angeles,"Personal Filing Tote with Lid, Black/Gray",Office Supplies,Storage,93.06
218,CA-2017-130162,28/10/2017,Consumer,California,Los Angeles,Adtran 1202752G1,Technology,Phones,302.376
219,CA-2016-169397,24/12/2016,Consumer,Ohio,Dublin,OIC Bulk Pack Metal Binder Clips,Office Supplies,Fasteners,5.584
220,CA-2016-169397,24/12/2016,Consumer,Ohio,Dublin,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",Office Supplies,Paper,22.704
221,CA-2016-169397,24/12/2016,Consumer,Ohio,Dublin,Ibico Standard Transparent Covers,Office Supplies,Binders,19.776
222,CA-2016-169397,24/12/2016,Consumer,Ohio,Dublin,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Furniture,Furnishings,72.704
223,CA-2016-169397,24/12/2016,Consumer,Ohio,Dublin,Swingline SM12-08 MicroCut Jam Free Shredder,Technology,Machines,479.988
224,CA-2016-169397,24/12/2016,Consumer,Ohio,Dublin,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Office Supplies,Art,27.168
225,CA-2016-163055,09/08/2016,Corporate,Michigan,Detroit,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",Office Supplies,Art,2.2
226,CA-2016-163055,09/08/2016,Corporate,Michigan,Detroit,Bevis 36 x 72 Conference Tables,Furniture,Tables,622.45
227,CA-2016-163055,09/08/2016,Corporate,Michigan,Detroit,Rogers Deluxe File Chest,Office Supplies,Storage,21.98
228,US-2016-145436,28/02/2016,Consumer,Tennessee,Columbia,Global Low Back Tilter Chair,Furniture,Chairs,161.568
229,US-2016-145436,28/02/2016,Consumer,Tennessee,Columbia,"Global Push Button Manager's Chair, Indigo",Furniture,Chairs,389.696
230,US-2015-156216,13/09/2015,Corporate,North Carolina,Charlotte,GBC Instant Index System for Binding Systems,Office Supplies,Binders,18.648
231,US-2018-100930,07/04/2018,Home Office,Florida,Tampa,Bush Advantage Collection Round Conference Table,Furniture,Tables,233.86
232,US-2018-100930,07/04/2018,Home Office,Florida,Tampa,Bretford Rectangular Conference Table Tops,Furniture,Tables,620.6145
233,US-2018-100930,07/04/2018,Home Office,Florida,Tampa,GBC Instant Index System for Binding Systems,Office Supplies,Binders,5.328
234,US-2018-100930,07/04/2018,Home Office,Florida,Tampa,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Furniture,Furnishings,258.072
235,US-2018-100930,07/04/2018,Home Office,Florida,Tampa,Logitech P710e Mobile Speakerphone,Technology,Accessories,617.976
236,CA-2018-160514,12/11/2018,Corporate,California,Santa Clara,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Office Supplies,Paper,10.56
237,CA-2017-157749,04/06/2017,Consumer,Illinois,Chicago,Xerox 1957,Office Supplies,Paper,25.92
238,CA-2017-157749,04/06/2017,Consumer,Illinois,Chicago,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Furniture,Furnishings,419.68
239,CA-2017-157749,04/06/2017,Consumer,Illinois,Chicago,Staple-based wall hangings,Furniture,Furnishings,11.688
240,CA-2017-157749,04/06/2017,Consumer,Illinois,Chicago,PureGear Roll-On Screen Protector,Technology,Phones,31.984
241,CA-2017-157749,04/06/2017,Consumer,Illinois,Chicago,KI Conference Tables,Furniture,Tables,177.225
242,CA-2017-157749,04/06/2017,Consumer,Illinois,Chicago,Eldon 100 Class Desk Accessories,Furniture,Furnishings,4.044
243,CA-2017-157749,04/06/2017,Consumer,Illinois,Chicago,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",Office Supplies,Art,7.408
244,CA-2015-131926,01/06/2015,Home Office,Minnesota,Lakeville,Global Deluxe High-Back Manager's Chair,Furniture,Chairs,2001.86
245,CA-2015-131926,01/06/2015,Home Office,Minnesota,Lakeville,Safco Steel Mobile File Cart,Office Supplies,Storage,166.72
246,CA-2015-131926,01/06/2015,Home Office,Minnesota,Lakeville,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",Office Supplies,Paper,47.88
247,CA-2015-131926,01/06/2015,Home Office,Minnesota,Lakeville,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Office Supplies,Appliances,1503.25
248,CA-2015-131926,01/06/2015,Home Office,Minnesota,Lakeville,Xerox 205,Office Supplies,Paper,25.92
249,CA-2017-154739,10/12/2017,Consumer,California,San Francisco,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Furniture,Chairs,321.568
250,CA-2017-145625,11/09/2017,Consumer,California,San Diego,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",Office Supplies,Paper,7.61
251,CA-2017-145625,11/09/2017,Consumer,California,San Diego,Logitech P710e Mobile Speakerphone,Technology,Accessories,3347.37
252,CA-2017-146941,10/12/2017,Consumer,New York,New York City,"Fellowes Personal Hanging Folder Files, Navy",Office Supplies,Storage,80.58
253,CA-2017-146941,10/12/2017,Consumer,New York,New York City,Tyvek Side-Opening Peel & Seel Expanding Envelopes,Office Supplies,Envelopes,361.92
254,US-2016-159982,28/11/2016,Corporate,Illinois,Chicago,Eldon 100 Class Desk Accessories,Furniture,Furnishings,12.132
255,US-2016-159982,28/11/2016,Corporate,Illinois,Chicago,"Belkin 19"" Vented Equipment Shelf, Black",Office Supplies,Storage,82.368
256,US-2016-159982,28/11/2016,Corporate,Illinois,Chicago,"Tenex Personal Project File with Scoop Front Design, Black",Office Supplies,Storage,53.92
257,US-2016-159982,28/11/2016,Corporate,Illinois,Chicago,Logitech Mobile Speakerphone P710e - speaker phone,Technology,Phones,647.904
258,CA-2018-163139,01/12/2018,Consumer,New York,New York City,Sabrent 4-Port USB 2.0 Hub,Technology,Accessories,20.37
259,CA-2018-163139,01/12/2018,Consumer,New York,New York City,Safco Industrial Shelving,Office Supplies,Storage,221.55
260,CA-2018-163139,01/12/2018,Consumer,New York,New York City,Acco 3-Hole Punch,Office Supplies,Binders,17.52
261,US-2018-155299,08/06/2018,Corporate,Texas,Pasadena,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,Office Supplies,Appliances,1.624
262,US-2015-106992,19/09/2015,Corporate,Texas,Houston,Lexmark MX611dhe Monochrome Laser Printer,Technology,Machines,3059.982
263,US-2015-106992,19/09/2015,Corporate,Texas,Houston,Xerox WorkCentre 6505DN Laser Multifunction Printer,Technology,Machines,2519.958
264,CA-2017-125318,06/06/2017,Consumer,Illinois,Chicago,Cisco Small Business SPA 502G VoIP phone,Technology,Phones,328.224
265,CA-2016-155040,10/11/2016,Consumer,California,Brentwood,Microsoft Sculpt Comfort Mouse,Technology,Accessories,79.9
266,CA-2018-136826,16/06/2018,Corporate,North Carolina,Chapel Hill,"Quartet Omega Colored Chalk, 12/Pack",Office Supplies,Art,14.016
267,CA-2017-111010,22/01/2017,Consumer,New Jersey,Morristown,Bagged Rubber Bands,Office Supplies,Fasteners,7.56
268,US-2018-145366,09/12/2018,Corporate,Ohio,Cincinnati,Safco Commercial Shelving,Office Supplies,Storage,37.208
269,US-2018-145366,09/12/2018,Corporate,Ohio,Cincinnati,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Office Supplies,Envelopes,57.576
270,CA-2018-163979,28/12/2018,Corporate,California,San Francisco,Adjustable Depth Letter/Legal Cart,Office Supplies,Storage,725.84
271,CA-2016-155334,30/07/2016,Consumer,California,San Francisco,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology,Accessories,209.93
272,CA-2016-155334,30/07/2016,Consumer,California,San Francisco,Regeneration Desk Collection,Furniture,Furnishings,5.28
273,CA-2016-155334,30/07/2016,Consumer,California,San Francisco,Presstex Flexible Ring Binders,Office Supplies,Binders,10.92
274,CA-2018-118136,16/09/2018,Corporate,California,Inglewood,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",Office Supplies,Paper,8.82
275,CA-2018-118136,16/09/2018,Corporate,California,Inglewood,Newell 330,Office Supplies,Art,5.98
276,CA-2018-132976,13/10/2018,Corporate,Pennsylvania,Philadelphia,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",Office Supplies,Paper,11.648
277,CA-2018-132976,13/10/2018,Corporate,Pennsylvania,Philadelphia,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",Office Supplies,Paper,18.176
278,CA-2018-132976,13/10/2018,Corporate,Pennsylvania,Philadelphia,Eldon Simplefile Box Office,Office Supplies,Storage,59.712
279,CA-2018-132976,13/10/2018,Corporate,Pennsylvania,Philadelphia,Avery 489,Office Supplies,Labels,24.84
280,US-2016-161991,26/09/2016,Consumer,Texas,Houston,Round Ring Binders,Office Supplies,Binders,2.08
281,US-2016-161991,26/09/2016,Consumer,Texas,Houston,Bose SoundLink Bluetooth Speaker,Technology,Phones,1114.4
282,CA-2016-130890,02/11/2016,Consumer,California,Los Angeles,"Bevis Round Bullnose 29"" High Table Top",Furniture,Tables,1038.84
283,CA-2016-130883,26/09/2016,Consumer,Oregon,Portland,Easy-staple paper,Office Supplies,Paper,141.76
284,CA-2016-130883,26/09/2016,Consumer,Oregon,Portland,Microsoft Arc Touch Mouse,Technology,Accessories,239.8
285,CA-2016-130883,26/09/2016,Consumer,Oregon,Portland,Xerox 216,Office Supplies,Paper,31.104
286,CA-2017-112697,18/12/2017,Corporate,Florida,Tamarac,GBC VeloBinder Electric Binding Machine,Office Supplies,Binders,254.058
287,CA-2017-112697,18/12/2017,Corporate,Florida,Tamarac,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",Office Supplies,Appliances,194.528
288,CA-2017-112697,18/12/2017,Corporate,Florida,Tamarac,Premier Automatic Letter Opener,Office Supplies,Supplies,961.48
289,CA-2017-110772,20/11/2017,Home Office,Ohio,Columbus,Advantus SlideClip Paper Clips,Office Supplies,Fasteners,19.096
290,CA-2017-110772,20/11/2017,Home Office,Ohio,Columbus,Avery 512,Office Supplies,Labels,18.496
291,CA-2017-110772,20/11/2017,Home Office,Ohio,Columbus,Logitech Wireless Gaming Headset G930,Technology,Accessories,255.984
292,CA-2017-110772,20/11/2017,Home Office,Ohio,Columbus,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Furniture,Bookcases,86.97
293,CA-2015-111451,26/12/2015,Corporate,Colorado,Colorado Springs,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Furniture,Furnishings,300.416
294,CA-2015-111451,26/12/2015,Corporate,Colorado,Colorado Springs,Global Deluxe Office Fabric Chairs,Furniture,Chairs,230.352
295,CA-2015-111451,26/12/2015,Corporate,Colorado,Colorado Springs,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Furniture,Furnishings,218.352
296,CA-2015-111451,26/12/2015,Corporate,Colorado,Colorado Springs,Ibico Laser Imprintable Binding System Covers,Office Supplies,Binders,78.6
297,CA-2015-111451,26/12/2015,Corporate,Colorado,Colorado Springs,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Office Supplies,Fasteners,27.552
298,CA-2017-142545,28/10/2017,Corporate,New Jersey,Belleville,Xerox 223,Office Supplies,Paper,32.4
299,CA-2017-142545,28/10/2017,Corporate,New Jersey,Belleville,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Office Supplies,Storage,1082.48
300,CA-2017-142545,28/10/2017,Corporate,New Jersey,Belleville,Xerox 1939,Office Supplies,Paper,56.91
301,CA-2017-142545,28/10/2017,Corporate,New Jersey,Belleville,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",Furniture,Furnishings,77.6
302,CA-2017-142545,28/10/2017,Corporate,New Jersey,Belleville,Avery Premier Heavy-Duty Binder with Round Locking Rings,Office Supplies,Binders,14.28
303,US-2018-152380,19/11/2018,Consumer,Illinois,Chicago,BPI Conference Tables,Furniture,Tables,219.075
304,CA-2016-144253,04/05/2016,Corporate,New York,New York City,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,Furniture,Furnishings,26.8
305,CA-2015-130960,30/12/2015,Corporate,Michigan,Taylor,Newell 350,Office Supplies,Art,9.84
306,CA-2015-111003,01/06/2015,Home Office,New Jersey,Lakewood,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",Office Supplies,Binders,45.48
307,CA-2015-111003,01/06/2015,Home Office,New Jersey,Lakewood,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,Office Supplies,Art,289.2
308,CA-2018-126774,15/04/2018,Consumer,Virginia,Arlington,Faber Castell Col-Erase Pencils,Office Supplies,Art,4.89
309,CA-2017-142902,12/09/2017,Corporate,Colorado,Arvada,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Furniture,Furnishings,15.136
310,CA-2017-142902,12/09/2017,Corporate,Colorado,Arvada,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,Furniture,Chairs,466.768
311,CA-2017-142902,12/09/2017,Corporate,Colorado,Arvada,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Furniture,Furnishings,15.232
312,CA-2017-142902,12/09/2017,Corporate,Colorado,Arvada,Avery 509,Office Supplies,Labels,6.264
313,CA-2015-120887,27/09/2015,Corporate,New Jersey,Hackensack,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",Furniture,Furnishings,87.54
314,CA-2015-167850,09/08/2015,Corporate,Florida,Saint Petersburg,AT&T 1070 Corded Phone,Technology,Phones,178.384
315,CA-2015-167850,09/08/2015,Corporate,Florida,Saint Petersburg,Xerox 21,Office Supplies,Paper,15.552
316,CA-2015-164259,28/12/2015,Corporate,Pennsylvania,Philadelphia,"Boston School Pro Electric Pencil Sharpener, 1670",Office Supplies,Art,99.136
317,CA-2015-164973,04/11/2015,Home Office,New York,New York City,DMI Arturo Collection Mission-style Design Wood Chair,Furniture,Chairs,135.882
318,CA-2015-164973,04/11/2015,Home Office,New York,New York City,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,Technology,Machines,3991.98
319,CA-2015-164973,04/11/2015,Home Office,New York,New York City,Panasonic Kx-TS550,Technology,Phones,275.94
320,CA-2015-164973,04/11/2015,Home Office,New York,New York City,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,Technology,Accessories,360.0
321,CA-2015-164973,04/11/2015,Home Office,New York,New York City,"Trav-L-File Heavy-Duty Shuttle II, Black",Office Supplies,Storage,43.57
322,CA-2015-156601,19/09/2015,Corporate,California,Long Beach,OIC Binder Clips,Office Supplies,Fasteners,7.16
323,CA-2017-162138,23/04/2017,Corporate,California,Hesperia,Ibico Laser Imprintable Binding System Covers,Office Supplies,Binders,251.52
324,CA-2017-162138,23/04/2017,Corporate,California,Hesperia,Logitech Wireless Headset h800,Technology,Accessories,99.99
325,CA-2018-153339,03/11/2018,Corporate,Tennessee,Murfreesboro,Telescoping Adjustable Floor Lamp,Furniture,Furnishings,15.992
326,US-2017-141544,30/08/2017,Consumer,Pennsylvania,Philadelphia,Aastra 57i VoIP phone,Technology,Phones,290.898
327,US-2017-141544,30/08/2017,Consumer,Pennsylvania,Philadelphia,"File Shuttle II and Handi-File, Black",Office Supplies,Storage,54.224
328,US-2017-141544,30/08/2017,Consumer,Pennsylvania,Philadelphia,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Furniture,Chairs,786.744
329,US-2017-141544,30/08/2017,Consumer,Pennsylvania,Philadelphia,Round Specialty Laser Printer Labels,Office Supplies,Labels,100.24
330,US-2017-141544,30/08/2017,Consumer,Pennsylvania,Philadelphia,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies,Binders,37.764
331,US-2017-150147,25/04/2017,Consumer,Pennsylvania,Philadelphia,AT&T 841000 Phone,Technology,Phones,82.8
332,US-2017-150147,25/04/2017,Consumer,Pennsylvania,Philadelphia,Ibico Recycled Grain-Textured Covers,Office Supplies,Binders,20.724
333,US-2017-150147,25/04/2017,Consumer,Pennsylvania,Philadelphia,Wilson Jones Custom Binder Spines & Labels,Office Supplies,Binders,4.896
334,CA-2016-137946,01/09/2016,Consumer,California,Los Angeles,Storex Dura Pro Binders,Office Supplies,Binders,4.752
335,CA-2016-137946,01/09/2016,Consumer,California,Los Angeles,Hewlett Packard LaserJet 3310 Copier,Technology,Copiers,959.984
336,CA-2016-137946,01/09/2016,Consumer,California,Los Angeles,Avery Non-Stick Binders,Office Supplies,Binders,14.368
337,CA-2015-129924,12/07/2015,Corporate,California,San Francisco,Tuff Stuff Recycled Round Ring Binders,Office Supplies,Binders,7.712
338,CA-2015-129924,12/07/2015,Corporate,California,San Francisco,Hon 5100 Series Wood Tables,Furniture,Tables,698.352
339,CA-2016-128167,22/06/2016,Consumer,Utah,Layton,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",Office Supplies,Fasteners,4.96
340,CA-2015-122336,13/04/2015,Corporate,Pennsylvania,Philadelphia,Newell 314,Office Supplies,Art,17.856
341,CA-2015-122336,13/04/2015,Corporate,Pennsylvania,Philadelphia,Fellowes PB200 Plastic Comb Binding Machine,Office Supplies,Binders,509.97
342,CA-2015-122336,13/04/2015,Corporate,Pennsylvania,Philadelphia,Staples,Office Supplies,Fasteners,30.992
343,CA-2015-122336,13/04/2015,Corporate,Pennsylvania,Philadelphia,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",Technology,Phones,71.928
344,US-2016-120712,20/12/2016,Consumer,Texas,Austin,Fellowes Super Stor/Drawer,Office Supplies,Storage,88.8
345,CA-2018-169901,15/06/2018,Consumer,California,San Francisco,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,Technology,Phones,47.976
346,CA-2018-134306,08/07/2018,Consumer,Massachusetts,Lowell,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Office Supplies,Art,7.56
